epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_severe_precision,val_severe_recall,val_severe_f1,val_pathological_precision,val_pathological_recall,val_pathological_f1,val_log_loss,val_checkpoint_score,val_early_stop_score
1,0.8808850121359493,0.6707122093023256,0.5436368042460121,0.475409779037568,0.7408210661911521,0.7746192893401015,0.6342185477532596,0.5994985772817608,0.38095238095238093,0.5255474452554745,0.44171779141104295,0.5901060070671378,0.7422222222222222,0.65748031496063,0.5018888248992707,0.5411144786991808,0.6168585625175103
2,0.7013603281836177,0.7664970930232559,0.6908254148065726,0.6149158597900614,0.6819243724626535,0.7983079526226734,0.6923971728677695,0.6397071498833964,0.41964285714285715,0.6861313868613139,0.5207756232686981,0.6303258145363408,0.7451851851851852,0.6829599456890699,0.45435198079787953,0.6367607557688676,0.666052161375583
3,0.5918258114609607,0.7868459302325581,0.7478138624590649,0.6758750626477079,0.6780951192637183,0.7993231810490694,0.7125510384786212,0.6474104777488368,0.42323651452282157,0.7445255474452555,0.5396825396825397,0.63003663003663,0.7644444444444445,0.6907630522088354,0.46735317607660015,0.667496879771966,0.6799807581137289
4,0.5125947146568187,0.8123546511627907,0.7908158046989525,0.7268738966470818,0.7267915928121751,0.7702199661590524,0.6932972876433524,0.6478702491453215,0.512987012987013,0.5766423357664233,0.5429553264604811,0.553088803088803,0.8488888888888889,0.6697837521917007,0.5184364693148977,0.6057971564911032,0.670583768394337
5,0.44765700444925666,0.836046511627907,0.822599338178671,0.7729308842952666,0.8293555116693784,0.7969543147208121,0.6970395619517594,0.6659577612150474,0.5352112676056338,0.5547445255474452,0.5448028673835126,0.5929108485499462,0.8177777777777778,0.6874221668742216,0.4752102086679797,0.6029607654208453,0.6814986615834033
6,0.3832376656490703,0.8574854651162791,0.8523320537458744,0.8051939306105268,1.001566584640247,0.8104906937394247,0.681432074134268,0.6728543762439267,0.6,0.5255474452554745,0.5603112840466926,0.6290516206482593,0.7762962962962963,0.6949602122015915,0.4785271611725027,0.5948767169267282,0.6771432251890974
7,0.31282531703973926,0.8715116279069768,0.878769216441043,0.8346332605204084,1.0873697531140092,0.8253807106598985,0.6826643129182592,0.6801029380643099,0.6111111111111112,0.48175182481751827,0.5387755102040817,0.6588669950738916,0.7925925925925926,0.7195696032279758,0.4904657811323351,0.5758604664336656,0.6813836254912846
8,0.23885115186229003,0.9023982558139535,0.9102665155847421,0.8754185300486985,1.1778689952015675,0.8010152284263959,0.6808121820483879,0.6638336737346638,0.5737704918032787,0.5109489051094891,0.5405405405405406,0.6075808249721293,0.8074074074074075,0.693384223918575,0.5834388192661972,0.5828964230800667,0.6723229278915259
9,0.21062915800355894,0.9088662790697675,0.9185932163950374,0.8879330308855432,1.4098912085121256,0.8294416243654822,0.6534156526411317,0.6689335111822278,0.63,0.45985401459854014,0.5316455696202531,0.6955266955266955,0.7140740740740741,0.7046783625730995,0.5534664502570911,0.5583301302792243,0.6611745819116797
10,0.19585643795773733,0.9163517441860465,0.9230994090581376,0.8970130994443365,1.3384640539786739,0.8213197969543147,0.6804298784343614,0.6705915223496096,0.5413533834586466,0.5255474452554745,0.5333333333333333,0.6602564102564102,0.762962962962963,0.7079037800687286,0.5981337833827451,0.5874792193295436,0.6755107003919856
11,0.17522596693272854,0.9289970930232558,0.9359720220739892,0.9117175319237772,1.4609251614149452,0.8175972927241962,0.6710942660924237,0.6726000179886559,0.6181818181818182,0.49635036496350365,0.5506072874493927,0.648786717752235,0.7525925925925926,0.6968449931412894,0.6257917275187816,0.5801133064157904,0.6718471420405399
12,0.14462865286853252,0.9405523255813953,0.9437343515618236,0.9228503062774559,1.7250990496500822,0.8348561759729273,0.6513343990499317,0.6716781088891158,0.6310679611650486,0.4744525547445255,0.5416666666666666,0.7214397496087637,0.682962962962963,0.7016742770167428,0.6622986474376708,0.5660775624150602,0.6615062539695238
13,0.13684733045763922,0.9460029069767442,0.9520482493889023,0.9313010100121758,1.7137185356370135,0.8294416243654822,0.6547557841228855,0.6676687156088471,0.6037735849056604,0.46715328467153283,0.5267489711934157,0.6952104499274311,0.7096296296296296,0.7023460410557185,0.6673653314166392,0.559675792379737,0.6612122498658664
14,0.12795891242513302,0.9464389534883721,0.9543545034392187,0.9352712104800887,1.7646839115388893,0.8318104906937395,0.6526188644532577,0.6648327092453862,0.5666666666666667,0.49635036496350365,0.5291828793774319,0.7149606299212599,0.6725925925925926,0.6931297709923664,0.7065357042827203,0.569508662321313,0.6587257868493219
15,0.11756491559763374,0.9532703488372093,0.9571180924390162,0.9393280130444938,1.9582410856763093,0.828087986463621,0.6434432682843153,0.6672718745021063,0.6666666666666666,0.45255474452554745,0.5391304347826087,0.6943164362519201,0.6696296296296296,0.6817496229260935,0.742040131762484,0.5553197978368781,0.6553575713932108
